lam,seed,L,h,norm,mse,mae,epochs,r2_level,sigma_est2,th_level_term,wall_s
0.6,5,336,96,cn_oracle,0.079529,0.225266,5,0.6399,nan,0.0,0.1
0.6,5,336,96,cn_est,0.092472,0.242605,12,0.6399,0.023314,0.02247,0.22
0.6,5,336,336,raw,0.857767,0.733473,8,0.6399,nan,0.725645,0.14
0.6,5,336,336,revin,0.877705,0.743711,7,0.6399,nan,0.764396,0.19
0.6,5,336,336,cn_oracle,0.079963,0.22587,7,0.6399,nan,0.0,0.14
0.6,5,336,336,cn_est,0.097633,0.24989,15,0.6399,0.023314,0.021522,0.28
0.6,6,96,24,raw,1.015836,0.795709,7,0.5836,nan,1.282237,0.12
0.6,6,96,24,revin,0.949344,0.766352,9,0.5836,nan,0.974443,0.27
0.6,6,96,24,cn_oracle,0.082204,0.229462,5,0.5836,nan,0.0,0.09
0.6,6,96,24,cn_est,0.094093,0.243624,6,0.5836,0.424261,0.42633,0.1
0.6,6,96,96,raw,1.171681,0.864296,4,0.5836,nan,1.290632,0.07
0.6,6,96,96,revin,1.081612,0.825322,14,0.5836,nan,1.003156,0.37
0.6,6,96,96,cn_oracle,0.081779,0.228991,6,0.5836,nan,0.0,0.12
0.6,6,96,96,cn_est,0.098679,0.249548,9,0.5836,0.424261,0.427072,0.16
0.6,6,96,336,raw,1.264686,0.902448,9,0.5836,nan,1.313766,0.15
0.6,6,96,336,revin,1.215054,0.87731,9,0.5836,nan,1.108371,0.28
0.6,6,96,336,cn_oracle,0.082099,0.228919,9,0.5836,nan,0.0,0.16
0.6,6,96,336,cn_est,0.111834,0.265302,6,0.5836,0.424261,0.429968,0.18
0.6,6,336,24,raw,0.961148,0.776117,10,0.5836,nan,1.282237,0.18
0.6,6,336,24,revin,0.946873,0.769091,14,0.5836,nan,0.955546,0.37
0.6,6,336,24,cn_oracle,0.081955,0.228313,8,0.5836,nan,0.0,0.14
0.6,6,336,24,cn_est,0.100478,0.252495,10,0.5836,0.417953,0.42633,0.17
0.6,6,336,96,raw,1.180538,0.868302,6,0.5836,nan,1.290632,0.1
0.6,6,336,96,revin,1.099621,0.833795,6,0.5836,nan,0.976175,0.17
0.6,6,336,96,cn_oracle,0.082879,0.229711,6,0.5836,nan,0.0,0.1
0.6,6,336,96,cn_est,0.102624,0.254994,6,0.5836,0.417953,0.427072,0.1
0.6,6,336,336,raw,1.239496,0.89346,7,0.5836,nan,1.313766,0.11
0.6,6,336,336,revin,1.153054,0.858152,7,0.5836,nan,0.992507,0.18
0.6,6,336,336,cn_oracle,0.083317,0.230035,5,0.5836,nan,0.0,0.08
0.6,6,336,336,cn_est,0.1126,0.266199,5,0.5836,0.417953,0.429968,0.1
0.6,7,96,24,raw,0.927715,0.754869,11,0.5501,nan,1.123674,0.2
0.6,7,96,24,revin,0.916269,0.74831,12,0.5501,nan,0.959677,0.35
0.6,7,96,24,cn_oracle,0.080903,0.227553,10,0.5501,nan,0.0,0.2
0.6,7,96,24,cn_est,0.091733,0.241788,10,0.5501,0.377913,0.384915,0.18
0.6,7,96,96,raw,1.088185,0.824706,9,0.5501,nan,1.11771,0.15
0.6,7,96,96,revin,1.003127,0.787324,13,0.5501,nan,0.938457,0.38
0.6,7,96,96,cn_oracle,0.081776,0.228866,9,0.5501,nan,0.0,0.18
0.6,7,96,96,cn_est,0.094871,0.245757,9,0.5501,0.377913,0.388281,0.18
0.6,7,96,336,raw,1.152007,0.85507,11,0.5501,nan,1.124115,0.18
0.6,7,96,336,revin,1.004534,0.791494,13,0.5501,nan,0.929106,0.33
0.6,7,96,336,cn_oracle,0.081278,0.22784,13,0.5501,nan,0.0,0.2
0.6,7,96,336,cn_est,0.112305,0.266915,6,0.5501,0.377913,0.401458,0.1
0.6,7,336,24,raw,0.905025,0.746995,9,0.5501,nan,1.123674,0.14
0.6,7,336,24,revin,0.870478,0.731796,11,0.5501,nan,0.863353,0.28
0.6,7,336,24,cn_oracle,0.081135,0.227449,8,0.5501,nan,0.0,0.13
0.6,7,336,24,cn_est,0.096795,0.248006,6,0.5501,0.361967,0.384915,0.11
0.6,7,336,96,raw,1.05182,0.81128,11,0.5501,nan,1.11771,0.22
0.6,7,336,96,revin,0.986754,0.782686,11,0.5501,nan,0.868252,0.33
0.6,7,336,96,cn_oracle,0.081992,0.228555,5,0.5501,nan,0.0,0.08
0.6,7,336,96,cn_est,0.100584,0.252919,5,0.5501,0.361967,0.388281,0.09
0.6,7,336,336,raw,1.099771,0.833351,10,0.5501,nan,1.124115,0.2
0.6,7,336,336,revin,1.007645,0.79199,9,0.5501,nan,0.885898,0.25
0.6,7,336,336,cn_oracle,0.082038,0.228421,5,0.5501,nan,0.0,0.08
0.6,7,336,336,cn_est,0.128282,0.285752,7,0.5501,0.361967,0.401458,0.12
0.6,8,96,24,raw,0.759807,0.682102,11,0.5823,nan,0.797022,0.21
0.6,8,96,24,revin,0.797975,0.695845,13,0.5823,nan,0.805229,0.36
0.6,8,96,24,cn_oracle,0.088887,0.238433,7,0.5823,nan,0.0,0.13
0.6,8,96,24,cn_est,0.09899,0.250179,14,0.5823,0.099041,0.093606,0.22
0.6,8,96,96,raw,0.859248,0.732945,8,0.5823,nan,0.800108,0.13
0.6,8,96,96,revin,0.916497,0.7559,9,0.5823,nan,0.839888,0.25
0.6,8,96,96,cn_oracle,0.090877,0.241272,12,0.5823,nan,0.0,0.2
0.6,8,96,96,cn_est,0.106701,0.25977,8,0.5823,0.099041,0.090176,0.14
0.6,8,96,336,raw,0.876476,0.744311,4,0.5823,nan,0.766694,0.09
0.6,8,96,336,revin,0.968323,0.785191,11,0.5823,nan,0.870221,0.32
0.6,8,96,336,cn_oracle,0.090385,0.240786,5,0.5823,nan,0.0,0.1
0.6,8,96,336,cn_est,0.116762,0.272603,7,0.5823,0.099041,0.083015,0.14
0.6,8,336,24,raw,0.818178,0.707805,7,0.5823,nan,0.797022,0.14
0.6,8,336,24,revin,0.824455,0.711185,5,0.5823,nan,0.797922,0.16
0.6,8,336,24,cn_oracle,0.09008,0.240867,5,0.5823,nan,0.0,0.1
0.6,8,336,24,cn_est,0.101023,0.25307,10,0.5823,0.106744,0.093606,0.2
0.6,8,336,96,raw,0.900665,0.751362,5,0.5823,nan,0.800108,0.09
0.6,8,336,96,revin,0.910847,0.756949,10,0.5823,nan,0.816048,0.27
0.6,8,336,96,cn_oracle,0.091451,0.242575,6,0.5823,nan,0.0,0.11
0.6,8,336,96,cn_est,0.109265,0.263379,8,0.5823,0.106744,0.090176,0.19
0.6,8,336,336,raw,0.901177,0.755138,5,0.5823,nan,0.766694,0.1
0.6,8,336,336,revin,0.952922,0.779424,5,0.5823,nan,0.829083,0.13
0.6,8,336,336,cn_oracle,0.09151,0.242202,5,0.5823,nan,0.0,0.09
0.6,8,336,336,cn_est,0.118726,0.27501,6,0.5823,0.106744,0.083015,0.11
0.6,9,96,24,raw,0.908392,0.76429,8,0.6184,nan,1.161036,0.14
0.6,9,96,24,revin,0.838492,0.735222,11,0.6184,nan,0.900222,0.32
0.6,9,96,24,cn_oracle,0.073043,0.215855,9,0.6184,nan,0.0,0.19
0.6,9,96,24,cn_est,0.082883,0.229636,8,0.6184,0.320014,0.327112,0.16
0.6,9,96,96,raw,1.035812,0.822039,8,0.6184,nan,1.167448,0.14
0.6,9,96,96,revin,1.00557,0.809077,10,0.6184,nan,0.954244,0.3
0.6,9,96,96,cn_oracle,0.074295,0.21781,9,0.6184,nan,0.0,0.15
0.6,9,96,96,cn_est,0.086537,0.234631,10,0.6184,0.320014,0.327939,0.17
0.6,9,96,336,raw,1.102378,0.848488,10,0.6184,nan,1.18849,0.18
0.6,9,96,336,revin,1.049767,0.821888,13,0.6184,nan,0.970384,0.35
0.6,9,96,336,cn_oracle,0.073873,0.216985,6,0.6184,nan,0.0,0.11
0.6,9,96,336,cn_est,0.087342,0.235384,12,0.6184,0.320014,0.33162,0.23
0.6,9,336,24,raw,0.836083,0.730739,5,0.6184,nan,1.161036,0.09
0.6,9,336,24,revin,0.83779,0.730552,5,0.6184,nan,0.845702,0.16
0.6,9,336,24,cn_oracle,0.074163,0.216918,6,0.6184,nan,0.0,0.12
0.6,9,336,24,cn_est,0.085603,0.232875,7,0.6184,0.303975,0.327112,0.12
0.6,9,336,96,raw,0.968626,0.788425,8,0.6184,nan,1.167448,0.15
0.6,9,336,96,revin,0.943462,0.776002,8,0.6184,nan,0.85397,0.24
0.6,9,336,96,cn_oracle,0.074664,0.217774,10,0.6184,nan,0.0,0.2
0.6,9,336,96,cn_est,0.087315,0.235571,7,0.6184,0.303975,0.327939,0.14
0.6,9,336,336,raw,1.030214,0.814483,6,0.6184,nan,1.18849,0.11
0.6,9,336,336,revin,0.9997,0.799038,6,0.6184,nan,0.875585,0.17
0.6,9,336,336,cn_oracle,0.074292,0.216738,5,0.6184,nan,0.0,0.1
0.6,9,336,336,cn_est,0.090554,0.239528,8,0.6184,0.303975,0.33162,0.14
0.7,0,96,24,raw,0.760009,0.683803,12,0.7124,nan,0.800172,0.19
0.7,0,96,24,revin,0.797048,0.700083,12,0.7124,nan,0.854127,0.35
0.7,0,96,24,cn_oracle,0.074253,0.216865,10,0.7124,nan,0.0,0.17
0.7,0,96,24,cn_est,0.082104,0.227703,9,0.7124,0.026735,0.025985,0.15
0.7,0,96,96,raw,0.861618,0.732236,13,0.7124,nan,0.804407,0.25
0.7,0,96,96,revin,0.934655,0.763914,7,0.7124,nan,0.884947,0.19
0.7,0,96,96,cn_oracle,0.075427,0.218868,9,0.7124,nan,0.0,0.19
0.7,0,96,96,cn_est,0.084846,0.231639,9,0.7124,0.026735,0.026147,0.18
0.7,0,96,336,raw,0.884547,0.744273,9,0.7124,nan,0.812008,0.19
0.7,0,96,336,revin,0.96578,0.783095,15,0.7124,nan,0.897631,0.45
0.7,0,96,336,cn_oracle,0.076024,0.220005,9,0.7124,nan,0.0,0.17
0.7,0,96,336,cn_est,0.087979,0.235901,8,0.7124,0.026735,0.027337,0.16
0.7,0,336,24,raw,0.771279,0.6922,5,0.7124,nan,0.800172,0.11
0.7,0,336,24,revin,0.783848,0.698539,5,0.7124,nan,0.798658,0.19
0.7,0,336,24,cn_oracle,0.075174,0.218238,5,0.7124,nan,0.0,0.09
0.7,0,336,24,cn_est,0.081745,0.227146,10,0.7124,0.029915,0.025985,0.2
0.7,0,336,96,raw,0.865294,0.736546,7,0.7124,nan,0.804407,0.14
0.7,0,336,96,revin,0.884158,0.747416,7,0.7124,nan,0.811134,0.21
0.7,0,336,96,cn_oracle,0.076126,0.219948,6,0.7124,nan,0.0,0.13
0.7,0,336,96,cn_est,0.084692,0.231274,8,0.7124,0.029915,0.026147,0.15
0.7,0,336,336,raw,0.888622,0.74833,8,0.7124,nan,0.812008,0.15
0.7,0,336,336,revin,0.904514,0.756969,8,0.7124,nan,0.809298,0.22
0.7,0,336,336,cn_oracle,0.075922,0.219712,7,0.7124,nan,0.0,0.13
0.7,0,336,336,cn_est,0.087261,0.234394,11,0.7124,0.029915,0.027337,0.19
0.7,1,96,24,raw,0.912915,0.746472,10,0.6902,nan,1.09745,0.2
0.7,1,96,24,revin,0.952196,0.756095,12,0.6902,nan,1.045229,0.32
0.7,1,96,24,cn_oracle,0.069711,0.209963,7,0.6902,nan,0.0,0.13
0.7,1,96,24,cn_est,0.080979,0.223437,7,0.6902,0.126742,0.129738,0.12
0.7,1,96,96,raw,1.084519,0.821607,9,0.6902,nan,1.10394,0.17
0.7,1,96,96,revin,1.122636,0.833924,9,0.6902,nan,1.064058,0.27
0.7,1,96,96,cn_oracle,0.070122,0.21083,7,0.6902,nan,0.0,0.2
0.7,1,96,96,cn_est,0.084306,0.227995,7,0.6902,0.126742,0.130751,0.12
0.7,1,96,336,raw,1.16967,0.858593,10,0.6902,nan,1.130279,0.17
0.7,1,96,336,revin,1.186157,0.864518,11,0.6902,nan,1.092884,0.34
0.7,1,96,336,cn_oracle,0.069983,0.211034,6,0.6902,nan,0.0,0.1
0.7,1,96,336,cn_est,0.091287,0.237346,7,0.6902,0.126742,0.135018,0.14
0.7,1,336,24,raw,0.896737,0.745026,11,0.6902,nan,1.09745,0.18
0.7,1,336,24,revin,0.914882,0.753431,5,0.6902,nan,0.927197,0.14
0.7,1,336,24,cn_oracle,0.069403,0.21022,9,0.6902,nan,0.0,0.15
0.7,1,336,24,cn_est,0.080624,0.222718,6,0.6902,0.121264,0.129738,0.11
0.7,1,336,96,raw,1.096328,0.829626,9,0.6902,nan,1.10394,0.17
0.7,1,336,96,revin,1.089702,0.827117,6,0.6902,nan,0.953813,0.17
0.7,1,336,96,cn_oracle,0.069965,0.211118,5,0.6902,nan,0.0,0.1
0.7,1,336,96,cn_est,0.085557,0.2296,6,0.6902,0.121264,0.130751,0.18
0.7,1,336,336,raw,1.189859,0.869352,7,0.6902,nan,1.130279,0.27
0.7,1,336,336,revin,1.169947,0.863757,7,0.6902,nan,0.993402,0.58
0.7,1,336,336,cn_oracle,0.070611,0.212165,5,0.6902,nan,0.0,0.18
0.7,1,336,336,cn_est,0.09455,0.241796,7,0.6902,0.121264,0.135018,0.31
0.7,2,96,24,raw,0.915206,0.757974,8,0.6944,nan,1.159049,0.24
0.7,2,96,24,revin,0.900554,0.751279,12,0.6944,nan,0.968103,0.55
0.7,2,96,24,cn_oracle,0.078234,0.222095,9,0.6944,nan,0.0,0.21
0.7,2,96,24,cn_est,0.086674,0.234462,7,0.6944,0.23434,0.235574,0.16
0.7,2,96,96,raw,1.12031,0.848626,10,0.6944,nan,1.158003,0.23
0.7,2,96,96,revin,1.155445,0.856598,10,0.6944,nan,1.090032,0.36
0.7,2,96,96,cn_oracle,0.079272,0.223456,6,0.6944,nan,0.0,0.15
0.7,2,96,96,cn_est,0.089802,0.238815,8,0.6944,0.23434,0.235176,0.3
0.7,2,96,336,raw,1.176956,0.869673,11,0.6944,nan,1.143596,0.77
0.7,2,96,336,revin,1.208822,0.873007,8,0.6944,nan,1.113689,0.63
0.7,2,96,336,cn_oracle,0.079193,0.223514,7,0.6944,nan,0.0,0.44
0.7,2,96,336,cn_est,0.09226,0.242039,8,0.6944,0.23434,0.233783,0.53
0.7,2,336,24,raw,0.991217,0.789659,8,0.6944,nan,1.159049,0.52
0.7,2,336,24,revin,0.909567,0.75273,8,0.6944,nan,0.915594,0.47
0.7,2,336,24,cn_oracle,0.077627,0.221509,6,0.6944,nan,0.0,0.27
0.7,2,336,24,cn_est,0.087401,0.235346,12,0.6944,0.229938,0.235574,0.54
0.7,2,336,96,raw,1.09773,0.835753,7,0.6944,nan,1.158003,0.32
0.7,2,336,96,revin,1.055108,0.81263,7,0.6944,nan,0.954407,0.73
0.7,2,336,96,cn_oracle,0.078672,0.222886,9,0.6944,nan,0.0,0.42
0.7,2,336,96,cn_est,0.091546,0.240998,5,0.6944,0.229938,0.235176,0.28
0.7,2,336,336,raw,1.115457,0.844875,7,0.6944,nan,1.143596,0.16
0.7,2,336,336,revin,1.071413,0.821593,7,0.6944,nan,0.945143,0.32
0.7,2,336,336,cn_oracle,0.079474,0.224086,6,0.6944,nan,0.0,0.38
0.7,2,336,336,cn_est,0.093444,0.243587,7,0.6944,0.229938,0.233783,0.17
0.7,3,96,24,raw,0.796737,0.705942,12,0.6755,nan,0.950763,0.38
0.7,3,96,24,revin,0.770618,0.690175,12,0.6755,nan,0.781316,0.56
0.7,3,96,24,cn_oracle,0.074934,0.217643,7,0.6755,nan,0.0,0.24
0.7,3,96,24,cn_est,0.083553,0.229242,13,0.6755,0.147503,0.148672,0.31
0.7,3,96,96,raw,0.896745,0.753948,9,0.6755,nan,0.94335,0.25
0.7,3,96,96,revin,0.878158,0.739391,9,0.6755,nan,0.814138,0.35
0.7,3,96,96,cn_oracle,0.075656,0.218748,7,0.6755,nan,0.0,0.17
0.7,3,96,96,cn_est,0.087816,0.235735,8,0.6755,0.147503,0.150076,0.2
0.7,3,96,336,raw,0.934418,0.77385,8,0.6755,nan,0.948837,0.22
0.7,3,96,336,revin,0.905795,0.755307,7,0.6755,nan,0.824801,0.43
0.7,3,96,336,cn_oracle,0.075674,0.21893,8,0.6755,nan,0.0,0.24
0.7,3,96,336,cn_est,0.097472,0.249395,8,0.6755,0.147503,0.154023,0.19
0.7,3,336,24,raw,0.794757,0.703455,8,0.6755,nan,0.950763,0.21
0.7,3,336,24,revin,0.759562,0.685474,9,0.6755,nan,0.737458,0.34
0.7,3,336,24,cn_oracle,0.074305,0.216791,11,0.6755,nan,0.0,0.32
0.7,3,336,24,cn_est,0.08563,0.232414,11,0.6755,0.141616,0.148672,0.33
0.7,3,336,96,raw,0.883596,0.745791,7,0.6755,nan,0.94335,0.2
0.7,3,336,96,revin,0.836009,0.722353,12,0.6755,nan,0.737305,0.69
0.7,3,336,96,cn_oracle,0.075002,0.217817,7,0.6755,nan,0.0,0.26
0.7,3,336,96,cn_est,0.0914,0.240593,7,0.6755,0.141616,0.150076,0.29
0.7,3,336,336,raw,0.919926,0.76627,8,0.6755,nan,0.948837,0.22
0.7,3,336,336,revin,0.842025,0.729284,8,0.6755,nan,0.730312,0.33
0.7,3,336,336,cn_oracle,0.075739,0.21888,6,0.6755,nan,0.0,0.14
0.7,3,336,336,cn_est,0.097279,0.248858,8,0.6755,0.141616,0.154023,0.18
0.7,4,96,24,raw,0.778766,0.694122,10,0.6877,nan,0.855168,0.4
0.7,4,96,24,revin,0.817245,0.713498,11,0.6877,nan,0.871612,0.88
0.7,4,96,24,cn_oracle,0.072099,0.21455,10,0.6877,nan,0.0,0.44
0.7,4,96,24,cn_est,0.080542,0.225375,11,0.6877,0.047928,0.048956,0.49
0.7,4,96,96,raw,0.882421,0.74233,7,0.6877,nan,0.84013,0.51
0.7,4,96,96,revin,0.951235,0.777389,7,0.6877,nan,0.897435,0.47
0.7,4,96,96,cn_oracle,0.072931,0.216086,7,0.6877,nan,0.0,0.17
0.7,4,96,96,cn_est,0.081894,0.22751,7,0.6877,0.047928,0.047845,0.17
0.7,4,96,336,raw,0.911748,0.75432,12,0.6877,nan,0.827564,0.28
0.7,4,96,336,revin,0.992487,0.791372,8,0.6877,nan,0.898983,0.29
0.7,4,96,336,cn_oracle,0.072518,0.215996,6,0.6877,nan,0.0,0.14
0.7,4,96,336,cn_est,0.083575,0.231804,9,0.6877,0.047928,0.046705,0.21
0.7,4,336,24,raw,0.813098,0.707644,9,0.6877,nan,0.855168,0.45
0.7,4,336,24,revin,0.817583,0.709589,9,0.6877,nan,0.805406,0.92
0.7,4,336,24,cn_oracle,0.071962,0.214416,9,0.6877,nan,0.0,0.42
0.7,4,336,24,cn_est,0.079756,0.22494,7,0.6877,0.045439,0.048956,0.27
0.7,4,336,96,raw,0.925528,0.761987,7,0.6877,nan,0.84013,0.28
0.7,4,336,96,revin,0.934397,0.766051,7,0.6877,nan,0.81126,0.46
0.7,4,336,96,cn_oracle,0.073016,0.216083,5,0.6877,nan,0.0,0.2
0.7,4,336,96,cn_est,0.081694,0.228081,5,0.6877,0.045439,0.047845,0.2
0.7,4,336,336,raw,0.951719,0.77327,7,0.6877,nan,0.827564,0.25
0.7,4,336,336,revin,0.972796,0.783037,7,0.6877,nan,0.828107,0.29
0.7,4,336,336,cn_oracle,0.073072,0.216888,5,0.6877,nan,0.0,0.11
0.7,4,336,336,cn_est,0.083263,0.231936,7,0.6877,0.045439,0.046705,0.16
0.7,5,96,24,raw,0.831662,0.718646,11,0.6807,nan,0.926901,0.83
0.7,5,96,24,revin,0.846454,0.727323,11,0.6807,nan,0.840693,1.06
0.7,5,96,24,cn_oracle,0.073818,0.217632,7,0.6807,nan,0.0,0.37
0.7,5,96,24,cn_est,0.083442,0.230739,10,0.6807,0.292685,0.295725,0.5
0.7,5,96,96,raw,0.922178,0.765041,10,0.6807,nan,0.92376,0.61
0.7,5,96,96,revin,0.969218,0.780543,11,0.6807,nan,0.888205,0.74
0.7,5,96,96,cn_oracle,0.074679,0.218778,9,0.6807,nan,0.0,0.39
0.7,5,96,96,cn_est,0.086444,0.235001,7,0.6807,0.292685,0.296872,0.41
0.7,5,96,336,raw,0.954508,0.780634,6,0.6807,nan,0.928111,0.27
0.7,5,96,336,revin,0.974725,0.782628,11,0.6807,nan,0.871954,0.78
0.7,5,96,336,cn_oracle,0.074576,0.218179,6,0.6807,nan,0.0,0.24
0.7,5,96,336,cn_est,0.089062,0.238277,11,0.6807,0.292685,0.299321,0.61
0.7,5,336,24,raw,0.798923,0.704988,11,0.6807,nan,0.926901,0.34
0.7,5,336,24,revin,0.826622,0.718144,10,0.6807,nan,0.772456,0.35
0.7,5,336,24,cn_oracle,0.07403,0.217892,6,0.6807,nan,0.0,0.14
0.7,5,336,24,cn_est,0.084525,0.232763,6,0.6807,0.284363,0.295725,0.14
0.7,5,336,96,raw,0.912425,0.757648,7,0.6807,nan,0.92376,0.34
0.7,5,336,96,revin,0.9083,0.753782,7,0.6807,nan,0.7839,0.66
0.7,5,336,96,cn_oracle,0.074736,0.218564,7,0.6807,nan,0.0,0.32
0.7,5,336,96,cn_est,0.088996,0.238448,9,0.6807,0.284363,0.296872,0.51
0.7,5,336,336,raw,0.94538,0.77613,9,0.6807,nan,0.928111,0.5
0.7,5,336,336,revin,0.9196,0.762119,9,0.6807,nan,0.77087,0.73
0.7,5,336,336,cn_oracle,0.074604,0.218289,5,0.6807,nan,0.0,0.31
0.7,5,336,336,cn_est,0.092514,0.243092,8,0.6807,0.284363,0.299321,0.53
0.7,6,96,24,raw,1.014797,0.789819,9,0.7155,nan,1.279857,0.23
0.7,6,96,24,revin,1.011599,0.790498,11,0.7155,nan,1.088547,0.41
0.7,6,96,24,cn_oracle,0.082226,0.227985,9,0.7155,nan,0.0,0.25
0.7,6,96,24,cn_est,0.094314,0.244553,9,0.7155,0.225028,0.22862,0.22
0.7,6,96,96,raw,1.203922,0.868366,10,0.7155,nan,1.29063,0.24
0.7,6,96,96,revin,1.157642,0.856543,7,0.7155,nan,1.114412,0.45
0.7,6,96,96,cn_oracle,0.083375,0.229378,9,0.7155,nan,0.0,0.22
0.7,6,96,96,cn_est,0.098687,0.25006,7,0.7155,0.225028,0.230816,0.2
0.7,6,96,336,raw,1.274649,0.895684,7,0.7155,nan,1.28201,0.16
0.7,6,96,336,revin,1.175421,0.861961,8,0.7155,nan,1.102816,0.33
0.7,6,96,336,cn_oracle,0.083181,0.229611,6,0.7155,nan,0.0,0.18
0.7,6,96,336,cn_est,0.114855,0.270955,6,0.7155,0.225028,0.237435,0.18
0.7,6,336,24,raw,1.04703,0.804629,8,0.7155,nan,1.279857,0.25
0.7,6,336,24,revin,0.985791,0.784633,4,0.7155,nan,1.017261,0.32
0.7,6,336,24,cn_oracle,0.082426,0.228983,5,0.7155,nan,0.0,0.22
0.7,6,336,24,cn_est,0.095896,0.246749,10,0.7155,0.220971,0.22862,0.5
0.7,6,336,96,raw,1.175824,0.858222,7,0.7155,nan,1.29063,0.47
0.7,6,336,96,revin,1.083554,0.824479,8,0.7155,nan,1.015734,0.79
0.7,6,336,96,cn_oracle,0.082892,0.229492,6,0.7155,nan,0.0,0.41
0.7,6,336,96,cn_est,0.100876,0.25284,6,0.7155,0.220971,0.230816,0.2
0.7,6,336,336,raw,1.246265,0.881991,6,0.7155,nan,1.28201,0.18
0.7,6,336,336,revin,1.142677,0.848153,6,0.7155,nan,1.022523,0.37
0.7,6,336,336,cn_oracle,0.082562,0.228805,6,0.7155,nan,0.0,0.48
0.7,6,336,336,cn_est,0.111154,0.266313,8,0.7155,0.220971,0.237435,0.65
0.7,7,96,24,raw,0.981962,0.784615,8,0.7157,nan,1.398976,0.32
0.7,7,96,24,revin,0.895726,0.750059,9,0.7157,nan,0.925236,0.6
0.7,7,96,24,cn_oracle,0.088433,0.236347,9,0.7157,nan,0.0,0.61
0.7,7,96,24,cn_est,0.104966,0.257328,8,0.7157,0.379917,0.382128,0.36
0.7,7,96,96,raw,1.309902,0.916009,7,0.7157,nan,1.400916,0.29
0.7,7,96,96,revin,1.061168,0.82476,6,0.7157,nan,0.977682,0.23
0.7,7,96,96,cn_oracle,0.089814,0.238187,6,0.7157,nan,0.0,0.29
0.7,7,96,96,cn_est,0.117165,0.271516,6,0.7157,0.379917,0.379386,0.18
0.7,7,96,336,raw,1.488284,0.98023,9,0.7157,nan,1.390212,0.22
0.7,7,96,336,revin,1.112829,0.842642,12,0.7157,nan,1.012832,0.57
0.7,7,96,336,cn_oracle,0.089558,0.237839,9,0.7157,nan,0.0,0.26
0.7,7,96,336,cn_est,0.133532,0.291067,6,0.7157,0.379917,0.367077,0.14
0.7,7,336,24,raw,1.037265,0.804064,7,0.7157,nan,1.398976,0.16
0.7,7,336,24,revin,0.866753,0.738322,7,0.7157,nan,0.871842,0.27
0.7,7,336,24,cn_oracle,0.087648,0.235381,9,0.7157,nan,0.0,0.21
0.7,7,336,24,cn_est,0.10059,0.251529,8,0.7157,0.372586,0.382128,0.18
0.7,7,336,96,raw,1.438485,0.959605,9,0.7157,nan,1.400916,0.21
0.7,7,336,96,revin,1.034627,0.812384,9,0.7157,nan,0.885201,0.33
0.7,7,336,96,cn_oracle,0.089376,0.237623,5,0.7157,nan,0.0,0.12
0.7,7,336,96,cn_est,0.114465,0.268863,7,0.7157,0.372586,0.379386,0.17
0.7,7,336,336,raw,1.467248,0.968221,4,0.7157,nan,1.390212,0.09
0.7,7,336,336,revin,1.083271,0.82953,5,0.7157,nan,0.916771,0.18
0.7,7,336,336,cn_oracle,0.089431,0.237533,5,0.7157,nan,0.0,0.12
0.7,7,336,336,cn_est,0.128336,0.284669,5,0.7157,0.372586,0.367077,0.12
0.7,8,96,24,raw,0.888009,0.748449,6,0.7181,nan,1.106067,0.11
0.7,8,96,24,revin,0.87007,0.73463,9,0.7181,nan,0.966848,0.24
0.7,8,96,24,cn_oracle,0.083793,0.230186,9,0.7181,nan,0.0,0.15
0.7,8,96,24,cn_est,0.096947,0.247336,5,0.7181,0.272563,0.267739,0.08
0.7,8,96,96,raw,1.116049,0.84606,8,0.7181,nan,1.112316,0.16
0.7,8,96,96,revin,1.053478,0.803596,6,0.7181,nan,1.02397,0.23
0.7,8,96,96,cn_oracle,0.084496,0.231651,6,0.7181,nan,0.0,0.11
0.7,8,96,96,cn_est,0.101434,0.253618,13,0.7181,0.272563,0.26746,0.21
0.7,8,96,336,raw,1.192566,0.877338,8,0.7181,nan,1.139086,0.13
0.7,8,96,336,revin,1.096588,0.834769,10,0.7181,nan,1.031912,0.27
0.7,8,96,336,cn_oracle,0.083931,0.230741,7,0.7181,nan,0.0,0.14
0.7,8,96,336,cn_est,0.122125,0.278661,6,0.7181,0.272563,0.270532,0.11
0.7,8,336,24,raw,0.883448,0.748446,6,0.7181,nan,1.106067,0.13
0.7,8,336,24,revin,0.839008,0.727098,6,0.7181,nan,0.878691,0.16
0.7,8,336,24,cn_oracle,0.084362,0.230929,5,0.7181,nan,0.0,0.09
0.7,8,336,24,cn_est,0.098405,0.249682,4,0.7181,0.280383,0.267739,0.08
0.7,8,336,96,raw,1.107529,0.841454,11,0.7181,nan,1.112316,0.19
0.7,8,336,96,revin,0.984425,0.791529,11,0.7181,nan,0.899509,0.28
0.7,8,336,96,cn_oracle,0.085325,0.23235,5,0.7181,nan,0.0,0.08
0.7,8,336,96,cn_est,0.105386,0.258471,4,0.7181,0.280383,0.26746,0.08
0.7,8,336,336,raw,1.212222,0.881896,12,0.7181,nan,1.139086,0.21
0.7,8,336,336,revin,1.058926,0.826322,8,0.7181,nan,0.939598,0.26
0.7,8,336,336,cn_oracle,0.085279,0.232335,6,0.7181,nan,0.0,0.12
0.7,8,336,336,cn_est,0.121127,0.277325,5,0.7181,0.280383,0.270532,0.09
